id_hal,Translation_id,line_id,source,translation,postedition,translation_tokenized,translation_word_offset,postedition_tokenized,postedition_word_offset
18,18,3,"Many areas of the country are still getting unprecedented rain, the latest being the town of Pune in western India, where torrential rain on Wednesday and Thursday caused several deaths and havoc from collapsed buildings.","Mnoho oblastí země stále dostává bezprecedentní déšť. Poslední z nich je město Pune v západní Indii, kde přívalové deště ve středu a ve čtvrtek způsobily několik úmrtí a zmatků způsobených zhroucenými budovami.","V mnoha oblastech země stále silně prší, nejnověji ve městě Púne v západní Indii, kde přívalové deště ve středu a ve čtvrtek způsobily úmrtí několika lidí a zmatky kvůli zříceným budovám.","['Mnoho', 'oblastí', 'země', 'stále', 'dostává', 'bezprecedentní', 'déšť.', 'Poslední', 'z', 'nich', 'je', 'město', 'Pune', 'v', 'západní', 'Indii,', 'kde', 'přívalové', 'deště', 've', 'středu', 'a', 've', 'čtvrtek', 'způsobily', 'několik', 'úmrtí', 'a', 'zmatků', 'způsobených', 'zhroucenými', 'budovami.']","[(0, 5), (5, 13), (13, 18), (18, 24), (24, 32), (32, 47), (47, 53), (53, 62), (62, 64), (64, 69), (69, 72), (72, 78), (78, 83), (83, 85), (85, 93), (93, 100), (100, 104), (104, 114), (114, 120), (120, 123), (123, 130), (130, 132), (132, 135), (135, 143), (143, 153), (153, 161), (161, 167), (167, 169), (169, 176), (176, 188), (188, 200), (200, 210)]","['V', 'mnoha', 'oblastech', 'země', 'stále', 'silně', 'prší,', 'nejnověji', 've', 'městě', 'Púne', 'v', 'západní', 'Indii,', 'kde', 'přívalové', 'deště', 've', 'středu', 'a', 've', 'čtvrtek', 'způsobily', 'úmrtí', 'několika', 'lidí', 'a', 'zmatky', 'kvůli', 'zříceným', 'budovám.']","[(0, 1), (1, 7), (7, 17), (17, 22), (22, 28), (28, 34), (34, 40), (40, 50), (50, 53), (53, 59), (59, 64), (64, 66), (66, 74), (74, 81), (81, 85), (85, 95), (95, 101), (101, 104), (104, 111), (111, 113), (113, 116), (116, 124), (124, 134), (134, 140), (140, 149), (149, 154), (154, 156), (156, 163), (163, 169), (169, 178), (178, 187)]"
18,18,4,Homes were flooded and people waded through streets with water up to their knees in scenes normally seen only at the height of the monsoon.,Domy byly zaplaveny a lidé brodili ulicemi vodou až ke kolenům ve scénách běžně viděných pouze ve výšce monzunu.,Domy byly zaplavené a lidé se brodili ulicemi vodou až na kolena na místech běžně viditelných jen ve výšce monzunu.,"['Domy', 'byly', 'zaplaveny', 'a', 'lidé', 'brodili', 'ulicemi', 'vodou', 'až', 'ke', 'kolenům', 've', 'scénách', 'běžně', 'viděných', 'pouze', 've', 'výšce', 'monzunu.']","[(0, 4), (4, 9), (9, 19), (19, 21), (21, 26), (26, 34), (34, 42), (42, 48), (48, 51), (51, 54), (54, 62), (62, 65), (65, 73), (73, 79), (79, 88), (88, 94), (94, 97), (97, 103), (103, 112)]","['Domy', 'byly', 'zaplavené', 'a', 'lidé', 'se', 'brodili', 'ulicemi', 'vodou', 'až', 'na', 'kolena', 'na', 'místech', 'běžně', 'viditelných', 'jen', 've', 'výšce', 'monzunu.']","[(0, 4), (4, 9), (9, 19), (19, 21), (21, 26), (26, 29), (29, 37), (37, 45), (45, 51), (51, 54), (54, 57), (57, 64), (64, 67), (67, 75), (75, 81), (81, 93), (93, 97), (97, 100), (100, 106), (106, 115)]"
18,18,5,"Other cities such as Kolkata, Lucknow and Hyderabad have also experienced heavy rainfall. Uttarakhand state in the north has seen extensive damage to homes from the prolonged rains.","Další města, jako jsou Kalkata, Lucknow a Hyderabad, také zažily silné srážky. Uttarakhandský stát na severu viděl rozsáhlé škody na domovech způsobené dlouhodobými dešti.","Další města, jako jsou Kalkata, Lakhnaú a Haidarábád, také zažila silné srážky. Ve státě Uttarákhand na severu země způsobily dlouhodobé deště rozsáhlé škody na domovech lidí.","['Další', 'města,', 'jako', 'jsou', 'Kalkata,', 'Lucknow', 'a', 'Hyderabad,', 'také', 'zažily', 'silné', 'srážky.', 'Uttarakhandský', 'stát', 'na', 'severu', 'viděl', 'rozsáhlé', 'škody', 'na', 'domovech', 'způsobené', 'dlouhodobými', 'dešti.']","[(0, 5), (5, 12), (12, 17), (17, 22), (22, 31), (31, 39), (39, 41), (41, 52), (52, 57), (57, 64), (64, 70), (70, 78), (78, 93), (93, 98), (98, 101), (101, 108), (108, 114), (114, 123), (123, 129), (129, 132), (132, 141), (141, 151), (151, 164), (164, 171)]","['Další', 'města,', 'jako', 'jsou', 'Kalkata,', 'Lakhnaú', 'a', 'Haidarábád,', 'také', 'zažila', 'silné', 'srážky.', 'Ve', 'státě', 'Uttarákhand', 'na', 'severu', 'země', 'způsobily', 'dlouhodobé', 'deště', 'rozsáhlé', 'škody', 'na', 'domovech', 'lidí.']","[(0, 5), (5, 12), (12, 17), (17, 22), (22, 31), (31, 39), (39, 41), (41, 53), (53, 58), (58, 65), (65, 71), (71, 79), (79, 82), (82, 88), (88, 100), (100, 103), (103, 110), (110, 115), (115, 125), (125, 136), (136, 142), (142, 151), (151, 157), (157, 160), (160, 169), (169, 175)]"
18,18,6,The monsoon was also late to arrive. Many areas suffered water shortages and farmers braced themselves for a possible drought.,Monzun také přijel pozdě. Mnoho oblastí utrpělo nedostatek vody a zemědělci se připravili na možné sucho.,Monzun také přišel později než obvykle. Mnoho oblastí trpělo nedostatkem vody a zemědělci se připravovali na možné sucho.,"['Monzun', 'také', 'přijel', 'pozdě.', 'Mnoho', 'oblastí', 'utrpělo', 'nedostatek', 'vody', 'a', 'zemědělci', 'se', 'připravili', 'na', 'možné', 'sucho.']","[(0, 6), (6, 11), (11, 18), (18, 25), (25, 31), (31, 39), (39, 47), (47, 58), (58, 63), (63, 65), (65, 75), (75, 78), (78, 89), (89, 92), (92, 98), (98, 105)]","['Monzun', 'také', 'přišel', 'později', 'než', 'obvykle.', 'Mnoho', 'oblastí', 'trpělo', 'nedostatkem', 'vody', 'a', 'zemědělci', 'se', 'připravovali', 'na', 'možné', 'sucho.']","[(0, 6), (6, 11), (11, 18), (18, 26), (26, 30), (30, 39), (39, 45), (45, 53), (53, 60), (60, 72), (72, 77), (77, 79), (79, 89), (89, 92), (92, 105), (105, 108), (108, 114), (114, 121)]"
18,18,7,"The extended monsoon is not welcome among farmers. ""This amount of rain is not normal at this time of the year. It is making my vegetables - I've got cabbage, beans, peas and tomatoes at the moment - rot,"" said Prakash Mehra, a small farmer in Bhimtal in Uttarakhand.","Rozšířený monzun není mezi farmáři vítán. ""Toto množství deště není v této roční době normální. Vyrábí moji zeleninu - v tuto chvíli mám zelí, fazole, hrášek a rajčata - hnilobu,"" řekl Prakash Mehra, malý farmář v Bhimtalu v Uttarakhandu .","Prodloužené monzunové období nevidí farmáři rádi. „Takové množství deště není v této roční době normální. Způsobuje – momentálně u zelí, fazolí, hrášku a rajčat – hnilobu mojí zeleniny,“ řekl Prakash Mehra, malý farmář z Bhimtalu v Uttarákhandu.","['Rozšířený', 'monzun', 'není', 'mezi', 'farmáři', 'vítán.', '""Toto', 'množství', 'deště', 'není', 'v', 'této', 'roční', 'době', 'normální.', 'Vyrábí', 'moji', 'zeleninu', '-', 'v', 'tuto', 'chvíli', 'mám', 'zelí,', 'fazole,', 'hrášek', 'a', 'rajčata', '-', 'hnilobu,""', 'řekl', 'Prakash', 'Mehra,', 'malý', 'farmář', 'v', 'Bhimtalu', 'v', 'Uttarakhandu', '.']","[(0, 9), (9, 16), (16, 21), (21, 26), (26, 34), (34, 41), (41, 47), (47, 56), (56, 62), (62, 67), (67, 69), (69, 74), (74, 80), (80, 85), (85, 95), (95, 102), (102, 107), (107, 116), (116, 118), (118, 120), (120, 125), (125, 132), (132, 136), (136, 142), (142, 150), (150, 157), (157, 159), (159, 167), (167, 169), (169, 179), (179, 184), (184, 192), (192, 199), (199, 204), (204, 211), (211, 213), (213, 222), (222, 224), (224, 237), (237, 239)]","['Prodloužené', 'monzunové', 'období', 'nevidí', 'farmáři', 'rádi.', '„Takové', 'množství', 'deště', 'není', 'v', 'této', 'roční', 'době', 'normální.', 'Způsobuje', '–', 'momentálně', 'u', 'zelí,', 'fazolí,', 'hrášku', 'a', 'rajčat', '–', 'hnilobu', 'mojí', 'zeleniny,“', 'řekl', 'Prakash', 'Mehra,', 'malý', 'farmář', 'z', 'Bhimtalu', 'v', 'Uttarákhandu.']","[(0, 11), (11, 21), (21, 28), (28, 35), (35, 43), (43, 49), (49, 57), (57, 66), (66, 72), (72, 77), (77, 79), (79, 84), (84, 90), (90, 95), (95, 105), (105, 115), (115, 117), (117, 128), (128, 130), (130, 136), (136, 144), (144, 151), (151, 153), (153, 160), (160, 162), (162, 170), (170, 175), (175, 186), (186, 191), (191, 199), (199, 206), (206, 211), (211, 218), (218, 220), (220, 229), (229, 231), (231, 245)]"
18,18,8,"For consumers, the impact of the delayed and now late-receding monsoon has meant a rise in the price in the price of onions, an essential ingredient in Indian food. Onions are selling at 80 rupees (about £1) a kilo in cities such as Delhi and Mumbai, as opposed to the normal 20 rupees (23p).","Pro spotřebitele znamenal dopad zpožděného a nyní opožděného monzunu zvýšení ceny cibule, základní složky indického jídla. Cibule se prodávají za 80 rupií (asi 1 libra) za kilogram ve městech, jako je Dillí a Bombaj, na rozdíl od běžných 20 rupií (23p).","Pro spotřebitele znamená dopad zpožděného a nyní déle trvajícího monzunu zvýšení ceny cibule, základní složky indických pokrmů. Cibule se prodává za 80 rupií (cca 1 libra) za kilogram ve městech, jako je Dillí a Bombaj, na rozdíl od běžné ceny 20 rupií (23 pencí).","['Pro', 'spotřebitele', 'znamenal', 'dopad', 'zpožděného', 'a', 'nyní', 'opožděného', 'monzunu', 'zvýšení', 'ceny', 'cibule,', 'základní', 'složky', 'indického', 'jídla.', 'Cibule', 'se', 'prodávají', 'za', '80', 'rupií', '(asi', '1', 'libra)', 'za', 'kilogram', 've', 'městech,', 'jako', 'je', 'Dillí', 'a', 'Bombaj,', 'na', 'rozdíl', 'od', 'běžných', '20', 'rupií', '(23p).']","[(0, 3), (3, 16), (16, 25), (25, 31), (31, 42), (42, 44), (44, 49), (49, 60), (60, 68), (68, 76), (76, 81), (81, 89), (89, 98), (98, 105), (105, 115), (115, 122), (122, 129), (129, 132), (132, 142), (142, 145), (145, 148), (148, 154), (154, 159), (159, 161), (161, 168), (168, 171), (171, 180), (180, 183), (183, 192), (192, 197), (197, 200), (200, 206), (206, 208), (208, 216), (216, 219), (219, 226), (226, 229), (229, 237), (237, 240), (240, 246), (246, 253)]","['Pro', 'spotřebitele', 'znamená', 'dopad', 'zpožděného', 'a', 'nyní', 'déle', 'trvajícího', 'monzunu', 'zvýšení', 'ceny', 'cibule,', 'základní', 'složky', 'indických', 'pokrmů.', 'Cibule', 'se', 'prodává', 'za', '80', 'rupií', '(cca', '1', 'libra)', 'za', 'kilogram', 've', 'městech,', 'jako', 'je', 'Dillí', 'a', 'Bombaj,', 'na', 'rozdíl', 'od', 'běžné', 'ceny', '20', 'rupií', '(23', 'pencí).']","[(0, 3), (3, 16), (16, 24), (24, 30), (30, 41), (41, 43), (43, 48), (48, 53), (53, 64), (64, 72), (72, 80), (80, 85), (85, 93), (93, 102), (102, 109), (109, 119), (119, 127), (127, 134), (134, 137), (137, 145), (145, 148), (148, 151), (151, 157), (157, 162), (162, 164), (164, 171), (171, 174), (174, 183), (183, 186), (186, 195), (195, 200), (200, 203), (203, 209), (209, 211), (211, 219), (219, 222), (222, 229), (229, 232), (232, 238), (238, 243), (243, 246), (246, 252), (252, 256), (256, 264)]"
19,19,1,"US sends troops, air defense systems to Saudi Arabia to deter Iran attacks","USA vysílají do Saúdské Arábie vojáky, systémy protivzdušné obrany, aby odrazily íránské útoky","USA posílají do Saúdské Arábie vojenské jednotky, systémy protivzdušné obrany, aby odrazily útoky Íránu","['USA', 'vysílají', 'do', 'Saúdské', 'Arábie', 'vojáky,', 'systémy', 'protivzdušné', 'obrany,', 'aby', 'odrazily', 'íránské', 'útoky']","[(0, 3), (3, 12), (12, 15), (15, 23), (23, 30), (30, 38), (38, 46), (46, 59), (59, 67), (67, 71), (71, 80), (80, 88), (88, 94)]","['USA', 'posílají', 'do', 'Saúdské', 'Arábie', 'vojenské', 'jednotky,', 'systémy', 'protivzdušné', 'obrany,', 'aby', 'odrazily', 'útoky', 'Íránu']","[(0, 3), (3, 12), (12, 15), (15, 23), (23, 30), (30, 39), (39, 49), (49, 57), (57, 70), (70, 78), (78, 82), (82, 91), (91, 97), (97, 103)]"
19,19,2,"The U.S. is sending a Patriot missile battery, four ground-based radar systems, and 200 support troops to Saudi Arabia to deter Iran's increasingly aggressive behavior, officials announced Thursday.","USA odesílají raketovou baterii Patriot, čtyři pozemní radarové systémy a 200 podpůrných jednotek do Saúdské Arábie, aby odrazily stále agresivnější chování Íránu.","USA posílají do Saúdské Arábie raketovou baterii Patriot, čtyři pozemní radarové systémy a 200 podpůrných vojenských jednotek, aby se bránily proti stále agresivnějšímu chování Íránu, oznámily ve čtvrtek úřady.","['USA', 'odesílají', 'raketovou', 'baterii', 'Patriot,', 'čtyři', 'pozemní', 'radarové', 'systémy', 'a', '200', 'podpůrných', 'jednotek', 'do', 'Saúdské', 'Arábie,', 'aby', 'odrazily', 'stále', 'agresivnější', 'chování', 'Íránu.']","[(0, 3), (3, 13), (13, 23), (23, 31), (31, 40), (40, 46), (46, 54), (54, 63), (63, 71), (71, 73), (73, 77), (77, 88), (88, 97), (97, 100), (100, 108), (108, 116), (116, 120), (120, 129), (129, 135), (135, 148), (148, 156), (156, 163)]","['USA', 'posílají', 'do', 'Saúdské', 'Arábie', 'raketovou', 'baterii', 'Patriot,', 'čtyři', 'pozemní', 'radarové', 'systémy', 'a', '200', 'podpůrných', 'vojenských', 'jednotek,', 'aby', 'se', 'bránily', 'proti', 'stále', 'agresivnějšímu', 'chování', 'Íránu,', 'oznámily', 've', 'čtvrtek', 'úřady.']","[(0, 3), (3, 12), (12, 15), (15, 23), (23, 30), (30, 40), (40, 48), (48, 57), (57, 63), (63, 71), (71, 80), (80, 88), (88, 90), (90, 94), (94, 105), (105, 116), (116, 126), (126, 130), (130, 133), (133, 141), (141, 147), (147, 153), (153, 168), (168, 176), (176, 183), (183, 192), (192, 195), (195, 203), (203, 210)]"
19,19,3,"A THAAD missile defense system and two additional Patriot missile batteries are prepared to go if needed, the Pentagon said.","Raketový obranný systém THAAD a dvě další raketové baterie Patriot jsou připraveny v případě potřeby jít, řekl Pentagon.","Raketový obranný systém THAAD a další dvě raketové baterie Patriot jsou v případě potřeby připraveny, řekl Pentagon.","['Raketový', 'obranný', 'systém', 'THAAD', 'a', 'dvě', 'další', 'raketové', 'baterie', 'Patriot', 'jsou', 'připraveny', 'v', 'případě', 'potřeby', 'jít,', 'řekl', 'Pentagon.']","[(0, 8), (8, 16), (16, 23), (23, 29), (29, 31), (31, 35), (35, 41), (41, 50), (50, 58), (58, 66), (66, 71), (71, 82), (82, 84), (84, 92), (92, 100), (100, 105), (105, 110), (110, 120)]","['Raketový', 'obranný', 'systém', 'THAAD', 'a', 'další', 'dvě', 'raketové', 'baterie', 'Patriot', 'jsou', 'v', 'případě', 'potřeby', 'připraveny,', 'řekl', 'Pentagon.']","[(0, 8), (8, 16), (16, 23), (23, 29), (29, 31), (31, 37), (37, 41), (41, 50), (50, 58), (58, 66), (66, 71), (71, 73), (73, 81), (81, 89), (89, 101), (101, 106), (106, 116)]"
19,19,4,"""Other countries have called out Iranian misadventures in the region, and we look for them to contribute assets in an international effort to reinforce Saudi Arabia's defense,"" Pentagon spokesman Jonathan Hoffman said.","""Jiné země vyzvaly íránské zneužívání v tomto regionu a my hledáme, aby přispěli prostředky v mezinárodním úsilí o posílení obrany Saúdské Arábie,"" řekl mluvčí Pentagonu Jonathan Hoffman.","„Další země vyzvaly Írán, aby upustil od násilného chování v tomto regionu, a my se snažíme, aby se aktivně zapojily do mezinárodní snahy o posílení obrany Saúdské Arábie,“ řekl mluvčí Pentagonu Jonathan Hoffman.","['""Jiné', 'země', 'vyzvaly', 'íránské', 'zneužívání', 'v', 'tomto', 'regionu', 'a', 'my', 'hledáme,', 'aby', 'přispěli', 'prostředky', 'v', 'mezinárodním', 'úsilí', 'o', 'posílení', 'obrany', 'Saúdské', 'Arábie,""', 'řekl', 'mluvčí', 'Pentagonu', 'Jonathan', 'Hoffman.']","[(0, 5), (5, 10), (10, 18), (18, 26), (26, 37), (37, 39), (39, 45), (45, 53), (53, 55), (55, 58), (58, 67), (67, 71), (71, 80), (80, 91), (91, 93), (93, 106), (106, 112), (112, 114), (114, 123), (123, 130), (130, 138), (138, 147), (147, 152), (152, 159), (159, 169), (169, 178), (178, 187)]","['„Další', 'země', 'vyzvaly', 'Írán,', 'aby', 'upustil', 'od', 'násilného', 'chování', 'v', 'tomto', 'regionu,', 'a', 'my', 'se', 'snažíme,', 'aby', 'se', 'aktivně', 'zapojily', 'do', 'mezinárodní', 'snahy', 'o', 'posílení', 'obrany', 'Saúdské', 'Arábie,“', 'řekl', 'mluvčí', 'Pentagonu', 'Jonathan', 'Hoffman.']","[(0, 6), (6, 11), (11, 19), (19, 25), (25, 29), (29, 37), (37, 40), (40, 50), (50, 58), (58, 60), (60, 66), (66, 75), (75, 77), (77, 80), (80, 83), (83, 92), (92, 96), (96, 99), (99, 107), (107, 116), (116, 119), (119, 131), (131, 137), (137, 139), (139, 148), (148, 155), (155, 163), (163, 172), (172, 177), (177, 184), (184, 194), (194, 203), (203, 212)]"
19,19,5,"Last week, Defense Secretary Mark Esper said more troops would deploy to the Middle East as a ""defensive"" measure to help protect against attacks from Iran.","Minulý týden ministr obrany Mark Esper uvedl, že další jednotky budou nasazeny na Blízký východ jako „obranné“ opatření na ochranu před útoky z Íránu.","Americký ministr obrany Mark Esper minulý týden uvedl, že další jednotky budou nasazeny na Blízký východ jako „obranné“ opatření na ochranu před útoky ze strany Íránu.","['Minulý', 'týden', 'ministr', 'obrany', 'Mark', 'Esper', 'uvedl,', 'že', 'další', 'jednotky', 'budou', 'nasazeny', 'na', 'Blízký', 'východ', 'jako', '„obranné“', 'opatření', 'na', 'ochranu', 'před', 'útoky', 'z', 'Íránu.']","[(0, 6), (6, 12), (12, 20), (20, 27), (27, 32), (32, 38), (38, 45), (45, 48), (48, 54), (54, 63), (63, 69), (69, 78), (78, 81), (81, 88), (88, 95), (95, 100), (100, 110), (110, 119), (119, 122), (122, 130), (130, 135), (135, 141), (141, 143), (143, 150)]","['Americký', 'ministr', 'obrany', 'Mark', 'Esper', 'minulý', 'týden', 'uvedl,', 'že', 'další', 'jednotky', 'budou', 'nasazeny', 'na', 'Blízký', 'východ', 'jako', '„obranné“', 'opatření', 'na', 'ochranu', 'před', 'útoky', 'ze', 'strany', 'Íránu.']","[(0, 8), (8, 16), (16, 23), (23, 28), (28, 34), (34, 41), (41, 47), (47, 54), (54, 57), (57, 63), (63, 72), (72, 78), (78, 87), (87, 90), (90, 97), (97, 104), (104, 109), (109, 119), (119, 128), (128, 131), (131, 139), (139, 144), (144, 150), (150, 153), (153, 160), (160, 167)]"
19,19,6,Esper said the deployment was a first step toward addressing Iran's increasingly violent acts in the region -- including this month's drone attack on Saudi Arabian oil facilities -- and he called on other nations to step up and condemn the attacks.,"Esper uvedl, že rozmístění bylo prvním krokem k řešení stále násilnějších činů Íránu v regionu - včetně tohoto útoku dronů na tento měsíc na saúdskoarabská ropná zařízení - a vyzval další země, aby útoky zintenzívnily a odsoudily.","Esper řekl, že rozmístění jednotek bylo prvním krokem k řešení stále agresivnějšího chování Íránu v daném regionu – včetně útoku dronů na saúdskoarabská ropná zařízení tento měsíc – a vyzval další země, aby rychle jednaly a odsoudily tyto útoky.","['Esper', 'uvedl,', 'že', 'rozmístění', 'bylo', 'prvním', 'krokem', 'k', 'řešení', 'stále', 'násilnějších', 'činů', 'Íránu', 'v', 'regionu', '-', 'včetně', 'tohoto', 'útoku', 'dronů', 'na', 'tento', 'měsíc', 'na', 'saúdskoarabská', 'ropná', 'zařízení', '-', 'a', 'vyzval', 'další', 'země,', 'aby', 'útoky', 'zintenzívnily', 'a', 'odsoudily.']","[(0, 5), (5, 12), (12, 15), (15, 26), (26, 31), (31, 38), (38, 45), (45, 47), (47, 54), (54, 60), (60, 73), (73, 78), (78, 84), (84, 86), (86, 94), (94, 96), (96, 103), (103, 110), (110, 116), (116, 122), (122, 125), (125, 131), (131, 137), (137, 140), (140, 155), (155, 161), (161, 170), (170, 172), (172, 174), (174, 181), (181, 187), (187, 193), (193, 197), (197, 203), (203, 217), (217, 219), (219, 230)]","['Esper', 'řekl,', 'že', 'rozmístění', 'jednotek', 'bylo', 'prvním', 'krokem', 'k', 'řešení', 'stále', 'agresivnějšího', 'chování', 'Íránu', 'v', 'daném', 'regionu', '–', 'včetně', 'útoku', 'dronů', 'na', 'saúdskoarabská', 'ropná', 'zařízení', 'tento', 'měsíc', '–', 'a', 'vyzval', 'další', 'země,', 'aby', 'rychle', 'jednaly', 'a', 'odsoudily', 'tyto', 'útoky.']","[(0, 5), (5, 11), (11, 14), (14, 25), (25, 34), (34, 39), (39, 46), (46, 53), (53, 55), (55, 62), (62, 68), (68, 83), (83, 91), (91, 97), (97, 99), (99, 105), (105, 113), (113, 115), (115, 122), (122, 128), (128, 134), (134, 137), (137, 152), (152, 158), (158, 167), (167, 173), (173, 179), (179, 181), (181, 183), (183, 190), (190, 196), (196, 202), (202, 206), (206, 213), (213, 221), (221, 223), (223, 233), (233, 238), (238, 245)]"
19,19,7,"Iran-backed Houthi rebels in Yemen claimed responsibility for the Sept. 14 attack on the world's largest oil processing plant and a major oil field, but the U.S. and Saudi Arabia blamed Iran directly. Iran has denied involvement in the attack.","Íránem podporovaní reholové Houthi v Jemenu si nárokovali odpovědnost za útok ze 14. září na největší ropnou továrnu na zpracování ropy a hlavní ropné pole, ale USA a Saúdská Arábie obviňují Irán přímo. Írán odmítl účast na útoku.","Íránem podporovaní Houthi rebelové v Jemenu se přihlásili k odpovědnosti za útok ze 14. září na největší saúdské ropné zařízení a hlavní ropné pole, ale USA a Saúdská Arábie obviňují přímo Irán. Írán odmítl, že se na útoku podílel.","['Íránem', 'podporovaní', 'reholové', 'Houthi', 'v', 'Jemenu', 'si', 'nárokovali', 'odpovědnost', 'za', 'útok', 'ze', '14.', 'září', 'na', 'největší', 'ropnou', 'továrnu', 'na', 'zpracování', 'ropy', 'a', 'hlavní', 'ropné', 'pole,', 'ale', 'USA', 'a', 'Saúdská', 'Arábie', 'obviňují', 'Irán', 'přímo.', 'Írán', 'odmítl', 'účast', 'na', 'útoku.']","[(0, 6), (6, 18), (18, 27), (27, 34), (34, 36), (36, 43), (43, 46), (46, 57), (57, 69), (69, 72), (72, 77), (77, 80), (80, 84), (84, 89), (89, 92), (92, 101), (101, 108), (108, 116), (116, 119), (119, 130), (130, 135), (135, 137), (137, 144), (144, 150), (150, 156), (156, 160), (160, 164), (164, 166), (166, 174), (174, 181), (181, 190), (190, 195), (195, 202), (202, 207), (207, 214), (214, 220), (220, 223), (223, 230)]","['Íránem', 'podporovaní', 'Houthi', 'rebelové', 'v', 'Jemenu', 'se', 'přihlásili', 'k', 'odpovědnosti', 'za', 'útok', 'ze', '14.', 'září', 'na', 'největší', 'saúdské', 'ropné', 'zařízení', 'a', 'hlavní', 'ropné', 'pole,', 'ale', 'USA', 'a', 'Saúdská', 'Arábie', 'obviňují', 'přímo', 'Irán.', 'Írán', 'odmítl,', 'že', 'se', 'na', 'útoku', 'podílel.']","[(0, 6), (6, 18), (18, 25), (25, 34), (34, 36), (36, 43), (43, 46), (46, 57), (57, 59), (59, 72), (72, 75), (75, 80), (80, 83), (83, 87), (87, 92), (92, 95), (95, 104), (104, 112), (112, 118), (118, 127), (127, 129), (129, 136), (136, 142), (142, 148), (148, 152), (152, 156), (156, 158), (158, 166), (166, 173), (173, 182), (182, 188), (188, 194), (194, 199), (199, 207), (207, 210), (210, 213), (213, 216), (216, 222), (222, 231)]"
19,19,8,"""It is clear [...] that the weapons used were Iranian-produced and were not launched from Yemen,"" Esper said Friday, noting that all signs indicate ""Iran was responsible for the attack.""","""Je jasné [...], že použité zbraně byly vyrobeny v Íránu a nebyly vypuštěny z Jemenu,"" řekl Esper v pátek a poznamenal, že všechna označení ukazují, že za útok byl zodpovědný Írán. ""","„Je jasné [...], že zbraně použité při útoku byly vyrobené v Íránu a nebyly vypuštěné z Jemenu,“ řekl Esper v pátek a poznamenal, že všechny indicie naznačují, že za útok byl zodpovědný Írán.","['""Je', 'jasné', '[...],', 'že', 'použité', 'zbraně', 'byly', 'vyrobeny', 'v', 'Íránu', 'a', 'nebyly', 'vypuštěny', 'z', 'Jemenu,""', 'řekl', 'Esper', 'v', 'pátek', 'a', 'poznamenal,', 'že', 'všechna', 'označení', 'ukazují,', 'že', 'za', 'útok', 'byl', 'zodpovědný', 'Írán.', '""']","[(0, 3), (3, 9), (9, 16), (16, 19), (19, 27), (27, 34), (34, 39), (39, 48), (48, 50), (50, 56), (56, 58), (58, 65), (65, 75), (75, 77), (77, 86), (86, 91), (91, 97), (97, 99), (99, 105), (105, 107), (107, 119), (119, 122), (122, 130), (130, 139), (139, 148), (148, 151), (151, 154), (154, 159), (159, 163), (163, 174), (174, 180), (180, 182)]","['„Je', 'jasné', '[...],', 'že', 'zbraně', 'použité', 'při', 'útoku', 'byly', 'vyrobené', 'v', 'Íránu', 'a', 'nebyly', 'vypuštěné', 'z', 'Jemenu,“', 'řekl', 'Esper', 'v', 'pátek', 'a', 'poznamenal,', 'že', 'všechny', 'indicie', 'naznačují,', 'že', 'za', 'útok', 'byl', 'zodpovědný', 'Írán.']","[(0, 3), (3, 9), (9, 16), (16, 19), (19, 26), (26, 34), (34, 38), (38, 44), (44, 49), (49, 58), (58, 60), (60, 66), (66, 68), (68, 75), (75, 85), (85, 87), (87, 96), (96, 101), (101, 107), (107, 109), (109, 115), (115, 117), (117, 129), (129, 132), (132, 140), (140, 148), (148, 159), (159, 162), (162, 165), (165, 170), (170, 174), (174, 185), (185, 191)]"
